id	measurementType	measurementValue	measurementUnit
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada110AN_2017_fechada_t1_q (10).JPG	Percentage cover	21.27659574	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada110AN_2017_fechada_t1_q (10).JPG	Percentage cover	27.65957447	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada11AN_2017_fechada_t1_q (1).JPG	Percentage cover	32	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada11AN_2017_fechada_t1_q (1).JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada11AN_2017_fechada_t1_q (1).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada11AN_2017_fechada_t1_q (1).JPG	Percentage cover	24	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada11AN_2017_fechada_t1_q (1).JPG	Percentage cover	34	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada11AN_2017_fechada_t1_q (1).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada12AN_2017_fechada_t1_q (2).JPG	Percentage cover	14.89361702	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada12AN_2017_fechada_t1_q (2).JPG	Percentage cover	14.893617024000001	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada12AN_2017_fechada_t1_q (2).JPG	Percentage cover	6.382978723	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada12AN_2017_fechada_t1_q (2).JPG	Percentage cover	2.127659574	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada12AN_2017_fechada_t1_q (2).JPG	Percentage cover	59.574468083999996	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada12AN_2017_fechada_t1_q (2).JPG	Percentage cover	2.127659574	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada13AN_2017_fechada_t1_q (3).JPG	Percentage cover	17.39130435	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada13AN_2017_fechada_t1_q (3).JPG	Percentage cover	15.2173913	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada13AN_2017_fechada_t1_q (3).JPG	Percentage cover	28.26086957	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada13AN_2017_fechada_t1_q (3).JPG	Percentage cover	4.347826087	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada13AN_2017_fechada_t1_q (3).JPG	Percentage cover	23.91304348	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada13AN_2017_fechada_t1_q (3).JPG	Percentage cover	10.86956522	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada14AN_2017_fechada_t1_q (4).JPG	Percentage cover	14.58333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada14AN_2017_fechada_t1_q (4).JPG	Percentage cover	29.166666663	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada14AN_2017_fechada_t1_q (4).JPG	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada14AN_2017_fechada_t1_q (4).JPG	Percentage cover	14.58333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada14AN_2017_fechada_t1_q (4).JPG	Percentage cover	4.166666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada14AN_2017_fechada_t1_q (4).JPG	Percentage cover	29.16666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada14AN_2017_fechada_t1_q (4).JPG	Percentage cover	6.25	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada15AN_2017_fechada_t1_q (5).JPG	Percentage cover	100	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada16AN_2017_fechada_t1_q (6).JPG	Percentage cover	32.65306122	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada16AN_2017_fechada_t1_q (6).JPG	Percentage cover	8.163265306	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada16AN_2017_fechada_t1_q (6).JPG	Percentage cover	12.24489796	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada16AN_2017_fechada_t1_q (6).JPG	Percentage cover	2.040816327	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada16AN_2017_fechada_t1_q (6).JPG	Percentage cover	18.367346943	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada16AN_2017_fechada_t1_q (6).JPG	Percentage cover	26.53061224	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada17AN_2017_fechada_t1_q (7).JPG	Percentage cover	24	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada17AN_2017_fechada_t1_q (7).JPG	Percentage cover	36	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada17AN_2017_fechada_t1_q (7).JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada17AN_2017_fechada_t1_q (7).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada17AN_2017_fechada_t1_q (7).JPG	Percentage cover	22	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada17AN_2017_fechada_t1_q (7).JPG	Percentage cover	10	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada18AN_2017_fechada_t1_q (8).JPG	Percentage cover	100	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada19AN_2017_fechada_t1_q (9).JPG	Percentage cover	55.31914894	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada19AN_2017_fechada_t1_q (9).JPG	Percentage cover	2.127659574	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada19AN_2017_fechada_t1_q (9).JPG	Percentage cover	10.638297871999999	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada19AN_2017_fechada_t1_q (9).JPG	Percentage cover	4.255319149	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada19AN_2017_fechada_t1_q (9).JPG	Percentage cover	10.638297871999999	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada19AN_2017_fechada_t1_q (9).JPG	Percentage cover	17.0212766	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada210AN_2017_fechada_t2_q (10).JPG	Percentage cover	12.24489796	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada210AN_2017_fechada_t2_q (10).JPG	Percentage cover	2.040816327	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada210AN_2017_fechada_t2_q (10).JPG	Percentage cover	14.285714286	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada210AN_2017_fechada_t2_q (10).JPG	Percentage cover	53.06122449	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada210AN_2017_fechada_t2_q (10).JPG	Percentage cover	18.36734694	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada21AN_2017_fechada_t2_q (1).JPG	Percentage cover	22	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada21AN_2017_fechada_t2_q (1).JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada21AN_2017_fechada_t2_q (1).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada21AN_2017_fechada_t2_q (1).JPG	Percentage cover	8	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada21AN_2017_fechada_t2_q (1).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada21AN_2017_fechada_t2_q (1).JPG	Percentage cover	54	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada21AN_2017_fechada_t2_q (1).JPG	Percentage cover	8	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada22AN_2017_fechada_t2_q (2).JPG	Percentage cover	100	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada23AN_2017_fechada_t2_q (3).JPG	Percentage cover	14	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada23AN_2017_fechada_t2_q (3).JPG	Percentage cover	12	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada23AN_2017_fechada_t2_q (3).JPG	Percentage cover	12	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada23AN_2017_fechada_t2_q (3).JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada23AN_2017_fechada_t2_q (3).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada23AN_2017_fechada_t2_q (3).JPG	Percentage cover	28	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada23AN_2017_fechada_t2_q (3).JPG	Percentage cover	28	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada24AN_2017_fechada_t2_q (4).JPG	Percentage cover	100	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada25AN_2017_fechada_t2_q (5).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada25AN_2017_fechada_t2_q (5).JPG	Percentage cover	14	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada25AN_2017_fechada_t2_q (5).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada25AN_2017_fechada_t2_q (5).JPG	Percentage cover	76	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada25AN_2017_fechada_t2_q (5).JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada26AN_2017_fechada_t2_q (6).JPG	Percentage cover	92	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada26AN_2017_fechada_t2_q (6).JPG	Percentage cover	8	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada27AN_2017_fechada_t2_q (7).JPG	Percentage cover	74	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada27AN_2017_fechada_t2_q (7).JPG	Percentage cover	12	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada27AN_2017_fechada_t2_q (7).JPG	Percentage cover	12	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada27AN_2017_fechada_t2_q (7).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada28AN_2017_fechada_t2_q (8).JPG	Percentage cover	20	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada28AN_2017_fechada_t2_q (8).JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada28AN_2017_fechada_t2_q (8).JPG	Percentage cover	58	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada28AN_2017_fechada_t2_q (8).JPG	Percentage cover	20	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada29AN_2017_fechada_t2_q (9).JPG	Percentage cover	4.081632653	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada29AN_2017_fechada_t2_q (9).JPG	Percentage cover	6.12244898	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada29AN_2017_fechada_t2_q (9).JPG	Percentage cover	4.081632653	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada29AN_2017_fechada_t2_q (9).JPG	Percentage cover	2.040816327	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada29AN_2017_fechada_t2_q (9).JPG	Percentage cover	55.10204082	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada29AN_2017_fechada_t2_q (9).JPG	Percentage cover	28.57142857	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada310AN_2017_fechada_t3_q (10).JPG	Percentage cover	19.56521739	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada310AN_2017_fechada_t3_q (10).JPG	Percentage cover	2.173913043	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada310AN_2017_fechada_t3_q (10).JPG	Percentage cover	4.347826087	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada310AN_2017_fechada_t3_q (10).JPG	Percentage cover	60.86956522	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada310AN_2017_fechada_t3_q (10).JPG	Percentage cover	13.04347826	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada31AN_2017_fechada_t3_q (1).JPG	Percentage cover	33.33333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada31AN_2017_fechada_t3_q (1).JPG	Percentage cover	23.076923078	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada31AN_2017_fechada_t3_q (1).JPG	Percentage cover	5.128205128	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada31AN_2017_fechada_t3_q (1).JPG	Percentage cover	2.564102564	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada31AN_2017_fechada_t3_q (1).JPG	Percentage cover	23.076923074	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada31AN_2017_fechada_t3_q (1).JPG	Percentage cover	12.82051282	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada32AN_2017_fechada_t3_q (2).JPG	Percentage cover	20.40816327	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada32AN_2017_fechada_t3_q (2).JPG	Percentage cover	22.44897959	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada32AN_2017_fechada_t3_q (2).JPG	Percentage cover	2.040816327	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada32AN_2017_fechada_t3_q (2).JPG	Percentage cover	6.12244898	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada32AN_2017_fechada_t3_q (2).JPG	Percentage cover	48.979591837	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada33AN_2017_fechada_t3_q (3).JPG	Percentage cover	100	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada34AN_2017_fechada_t3_q (4).JPG	Percentage cover	50	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada34AN_2017_fechada_t3_q (4).JPG	Percentage cover	4.166666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada34AN_2017_fechada_t3_q (4).JPG	Percentage cover	4.166666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada34AN_2017_fechada_t3_q (4).JPG	Percentage cover	4.166666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada34AN_2017_fechada_t3_q (4).JPG	Percentage cover	27.083333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada34AN_2017_fechada_t3_q (4).JPG	Percentage cover	10.41666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada35AN_2017_fechada_t3_q (5).JPG	Percentage cover	100	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada36AN_2017_fechada_t3_q (6).JPG	Percentage cover	6.818181818	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada36AN_2017_fechada_t3_q (6).JPG	Percentage cover	6.818181818	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada36AN_2017_fechada_t3_q (6).JPG	Percentage cover	29.54545454	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada36AN_2017_fechada_t3_q (6).JPG	Percentage cover	4.545454545	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada36AN_2017_fechada_t3_q (6).JPG	Percentage cover	52.27272727	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada37AN_2017_fechada_t3_q (7).JPG	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada37AN_2017_fechada_t3_q (7).JPG	Percentage cover	31.11111112	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada37AN_2017_fechada_t3_q (7).JPG	Percentage cover	6.666666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada37AN_2017_fechada_t3_q (7).JPG	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada37AN_2017_fechada_t3_q (7).JPG	Percentage cover	4.444444444	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada37AN_2017_fechada_t3_q (7).JPG	Percentage cover	4.444444444	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada37AN_2017_fechada_t3_q (7).JPG	Percentage cover	48.88888889	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada38AN_2017_fechada_t3_q (8).JPG	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada38AN_2017_fechada_t3_q (8).JPG	Percentage cover	39.58333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada38AN_2017_fechada_t3_q (8).JPG	Percentage cover	12.500000003	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada38AN_2017_fechada_t3_q (8).JPG	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada38AN_2017_fechada_t3_q (8).JPG	Percentage cover	39.583333333	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada38AN_2017_fechada_t3_q (8).JPG	Percentage cover	4.166666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada39AN_2017_fechada_t3_q (9).JPG	Percentage cover	93.87755102	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada39AN_2017_fechada_t3_q (9).JPG	Percentage cover	2.040816327	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2017_rocasAncoras2017fechada39AN_2017_fechada_t3_q (9).JPG	Percentage cover	4.081632653	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	30.54545455	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	10.54545455	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	12	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	28.72727273	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada110AN_2018_fechada_t1_q10.JPG	Percentage cover	4.181818182	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada111AN_2018_fechada_t1_q11.JPG	Percentage cover	18	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada111AN_2018_fechada_t1_q11.JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada111AN_2018_fechada_t1_q11.JPG	Percentage cover	26	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada111AN_2018_fechada_t1_q11.JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada111AN_2018_fechada_t1_q11.JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada111AN_2018_fechada_t1_q11.JPG	Percentage cover	48	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada111AN_2018_fechada_t1_q11.JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada11AN_2018_fechada_t1_q1.JPG	Percentage cover	8	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada11AN_2018_fechada_t1_q1.JPG	Percentage cover	22	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada11AN_2018_fechada_t1_q1.JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada11AN_2018_fechada_t1_q1.JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada11AN_2018_fechada_t1_q1.JPG	Percentage cover	44	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada11AN_2018_fechada_t1_q1.JPG	Percentage cover	14	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada12AN_2018_fechada_t1_q2.JPG	Percentage cover	16.16666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada12AN_2018_fechada_t1_q2.JPG	Percentage cover	26.5	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada12AN_2018_fechada_t1_q2.JPG	Percentage cover	20.66666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada12AN_2018_fechada_t1_q2.JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada12AN_2018_fechada_t1_q2.JPG	Percentage cover	26.16666667	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada12AN_2018_fechada_t1_q2.JPG	Percentage cover	8.5	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	8	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	14	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	16	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	18	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	2	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	26	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada13AN_2018_fechada_t1_q3.JPG	Percentage cover	12	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada14AN_2018_fechada_t1_q4.JPG	Percentage cover	68	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada14AN_2018_fechada_t1_q4.JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada14AN_2018_fechada_t1_q4.JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada14AN_2018_fechada_t1_q4.JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada14AN_2018_fechada_t1_q4.JPG	Percentage cover	8	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada14AN_2018_fechada_t1_q4.JPG	Percentage cover	10	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada15AN_2018_fechada_t1_q5.JPG	Percentage cover	8	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada15AN_2018_fechada_t1_q5.JPG	Percentage cover	12	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada15AN_2018_fechada_t1_q5.JPG	Percentage cover	32	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada15AN_2018_fechada_t1_q5.JPG	Percentage cover	6	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada15AN_2018_fechada_t1_q5.JPG	Percentage cover	4	dimensionless
BR:PELD-ILOC:Rocas_Ancoras_2018_rocasAncoras2018fechada15AN_2018_fechada_t1_q5.JPG	Percentage cover	32	dimensionless
